cluster	lineage	marker	expression
c4	Vγ9Vδ2	CD28	1.85557178072429
c4	Vγ9Vδ2	CD28	3.16483960525555
c4	Vγ9Vδ2	CD28	1.62299004631776
c4	Vγ9Vδ2	CD28	2.66024190487379
c4	Vγ9Vδ2	CD28	2.73947673896395
c4	Vγ9Vδ2	CD28	1.14951309390054
c4	Vγ9Vδ2	CD28	2.85762038211264
c4	Vγ9Vδ2	CD28	2.83706614470566
c4	Vγ9Vδ2	CD28	0.7553566676611
c4	Vγ9Vδ2	CD28	2.64150962898864
c4	Vγ9Vδ2	CD28	0.676664612575696
c4	Vγ9Vδ2	CD28	3.01706538827914
c4	Vγ9Vδ2	CD28	2.21330314330816
c4	Vγ9Vδ2	CD28	2.09612950524885
c4	Vγ9Vδ2	CD28	2.25776488782421
c4	Vγ9Vδ2	CD28	1.91635484256111
c4	Vγ9Vδ2	CD28	1.97993555337769
c4	Vγ9Vδ2	CD28	2.10124209832
c4	Vγ9Vδ2	CD28	1.6911742214636
c4	Vγ9Vδ2	CD28	2.20603620000749
c4	Vγ9Vδ2	CD28	2.21509116424446
c4	Vγ9Vδ2	CD28	2.75254167796762
c4	Vγ9Vδ2	CD28	1.95131363891668
c4	Vγ9Vδ2	CD28	2.14997600327811
c4	Vγ9Vδ2	CD28	3.7648367814642
c4	Vγ9Vδ2	CD28	1.66534177917998
c4	Vγ9Vδ2	CD28	1.92466266426177
c4	Vγ9Vδ2	CD28	2.4020338352643
c4	Vγ9Vδ2	CD28	1.22847436938129
c5	Vγ9Vδ2	CD161	1.14809805256197
c5	Vγ9Vδ2	CD161	0.169308569191716
c5	Vγ9Vδ2	CD161	0.54000160492828
c5	Vγ9Vδ2	CD161	0.839491394647508
c5	Vγ9Vδ2	CD161	1.58200461318411
c5	Vγ9Vδ2	CD161	0.493038477346836
c5	Vγ9Vδ2	CD161	1.12851761904931
c5	Vγ9Vδ2	CD161	0.476835911794699
c5	Vγ9Vδ2	CD161	0.979469666268347
c5	Vγ9Vδ2	CD161	1.6478180329712
c5	Vγ9Vδ2	CD161	1.1209665277179
c5	Vγ9Vδ2	CD161	1.6280516484342
c5	Vγ9Vδ2	CD161	1.57489605527251
c5	Vγ9Vδ2	CD161	1.27578959873189
c5	Vγ9Vδ2	CD161	0.514480802796583
c5	Vγ9Vδ2	CD161	0
c5	Vγ9Vδ2	CD161	0.0620008857157808
c5	Vγ9Vδ2	CD161	0.675751265338931
c5	Vγ9Vδ2	CD161	0.245702713803942
c5	Vγ9Vδ2	CD161	0.963552802035207
c5	Vγ9Vδ2	CD161	1.04934425163268
c5	Vγ9Vδ2	CD161	0.79196058225022
c5	Vγ9Vδ2	CD161	1.24333088028949
c5	Vγ9Vδ2	CD161	1.69843931710245
c5	Vγ9Vδ2	CD161	0.120726228693289
c5	Vγ9Vδ2	CD161	1.33128114103777
c5	Vγ9Vδ2	CD161	0.30611920557559
c5	Vγ9Vδ2	CD161	0.840942686332324
c5	Vγ9Vδ2	CD161	1.45991259426397
c5	Vγ9Vδ2	CD161	1.52430241719558
c5	Vγ9Vδ2	CD161	0.712640279922389
c5	Vγ9Vδ2	CD161	1.18999046958229
c5	Vγ9Vδ2	CD161	0.829506758717043
c5	Vγ9Vδ2	CD161	0.730971974845197
c5	Vγ9Vδ2	CD161	0.120413989052419
c5	Vγ9Vδ2	CD161	1.28166741287476
c5	Vγ9Vδ2	CD161	1.07520367693017
c5	Vγ9Vδ2	CD161	1.33440033592834
c5	Vγ9Vδ2	CD161	1.74337161237093
c5	Vγ9Vδ2	CD161	2.14901803067534
c5	Vγ9Vδ2	CD161	1.38763405649328
c5	Vγ9Vδ2	CD161	0.77434153407521
c5	Vγ9Vδ2	CD161	1.20729448832076
c5	Vγ9Vδ2	CD161	0.993442908673236
c5	Vγ9Vδ2	CD161	0.898144970611514
c5	Vγ9Vδ2	CD161	1.13027140789742
c5	Vγ9Vδ2	CD161	0.821312840000371
c5	Vγ9Vδ2	CD161	0.702431541820259
c5	Vγ9Vδ2	CD161	1.19431405138059
c5	Vγ9Vδ2	CD161	0.0880262679210803
c5	Vγ9Vδ2	CD161	0.862310966881877
c5	Vγ9Vδ2	CD161	1.00694463215771
c5	Vγ9Vδ2	CD161	0.341239867795784
c5	Vγ9Vδ2	CD161	0.0137630050115588
c5	Vγ9Vδ2	CD161	0.0602459661547586
c5	Vγ9Vδ2	CD161	0.862197267936689
c5	Vγ9Vδ2	CD161	0.744573844685401
c5	Vγ9Vδ2	CD161	1.75580034994829
c5	Vγ9Vδ2	CD161	2.70626407315965
c5	Vγ9Vδ2	CD161	0.368316171478794
c5	Vγ9Vδ2	CD161	0.0924132614642881
c5	Vγ9Vδ2	CD161	0.370041772636662
c5	Vγ9Vδ2	CD161	1.20897924572088
c5	Vγ9Vδ2	CD161	0.709385984731887
c5	Vγ9Vδ2	CD161	0.62117528266845
c5	Vγ9Vδ2	CD161	0.890250889131968
c5	Vγ9Vδ2	CD161	1.27566686875907
c5	Vγ9Vδ2	CD161	1.78026308521493
c5	Vγ9Vδ2	CD161	0.308105867015645
c5	Vγ9Vδ2	CD161	0.734687785732918
c5	Vγ9Vδ2	CD161	0.0078266230094145
c5	Vγ9Vδ2	CD161	1.50492090462139
c5	Vγ9Vδ2	CD161	0.464314296919525
c5	Vγ9Vδ2	CD161	0.754157496489673
c5	Vγ9Vδ2	CD161	0
c5	Vγ9Vδ2	CD161	0
c5	Vγ9Vδ2	CD161	0
c5	Vγ9Vδ2	CD161	0.369972381124387
c5	Vγ9Vδ2	CD161	1.84248015065302
c5	Vγ9Vδ2	CD161	1.05511913295054
c5	Vγ9Vδ2	CD161	1.59979854861249
c5	Vγ9Vδ2	CD161	0.972488118480908
c5	Vγ9Vδ2	CD161	1.34336757757404
c5	Vγ9Vδ2	CD161	2.04623653337441
c5	Vγ9Vδ2	CD161	0.807933332723915
c5	Vγ9Vδ2	CD161	1.17713959073381
c5	Vγ9Vδ2	CD161	1.70805576092836
c5	Vγ9Vδ2	CD161	0.834199664992012
c5	Vγ9Vδ2	CD161	0.949494606432682
c5	Vγ9Vδ2	CD161	1.59975542096764
c5	Vγ9Vδ2	NKG2A	1.16710216940915
c5	Vγ9Vδ2	NKG2A	0.579768336953163
c5	Vγ9Vδ2	NKG2A	0.421346285410538
c5	Vγ9Vδ2	NKG2A	1.33655625381628
c5	Vγ9Vδ2	NKG2A	0.814309493753602
c5	Vγ9Vδ2	NKG2A	1.05361021594428
c5	Vγ9Vδ2	NKG2A	0.593191908770044
c5	Vγ9Vδ2	NKG2A	1.15532444847904
c5	Vγ9Vδ2	NKG2A	1.61755699445068
c5	Vγ9Vδ2	NKG2A	2.85059119033473
c5	Vγ9Vδ2	NKG2A	1.44750677170444
c5	Vγ9Vδ2	NKG2A	1.63555207535399
c5	Vγ9Vδ2	NKG2A	2.17641272173321
c5	Vγ9Vδ2	NKG2A	0.000336034899846238
c5	Vγ9Vδ2	NKG2A	0.685372005142
c5	Vγ9Vδ2	NKG2A	0.921702391626385
c5	Vγ9Vδ2	NKG2A	0.207367088582775
c5	Vγ9Vδ2	NKG2A	0.109301077642383
c5	Vγ9Vδ2	NKG2A	1.40902758257527
c5	Vγ9Vδ2	NKG2A	1.67603234258177
c5	Vγ9Vδ2	NKG2A	0.750734485151762
c5	Vγ9Vδ2	NKG2A	0.821715841938951
c5	Vγ9Vδ2	NKG2A	1.31276865191809
c5	Vγ9Vδ2	NKG2A	1.02392500929056
c5	Vγ9Vδ2	NKG2A	1.74828031933076
c5	Vγ9Vδ2	NKG2A	1.51697665334569
c5	Vγ9Vδ2	NKG2A	0.877691508382257
c5	Vγ9Vδ2	NKG2A	0.936500436705214
c5	Vγ9Vδ2	NKG2A	1.07816886742354
c5	Vγ9Vδ2	NKG2A	0
c5	Vγ9Vδ2	NKG2A	1.39918050435788
c5	Vγ9Vδ2	NKG2A	1.03146722224857
c5	Vγ9Vδ2	NKG2A	0.655286474493316
c5	Vγ9Vδ2	NKG2A	0
c5	Vγ9Vδ2	NKG2A	0
c5	Vγ9Vδ2	NKG2A	0.618654056177266
c5	Vγ9Vδ2	NKG2A	0.731678678146268
c5	Vγ9Vδ2	NKG2A	1.18743984643888
c5	Vγ9Vδ2	NKG2A	0.704253520152825
c5	Vγ9Vδ2	NKG2A	0.8107839036703
c5	Vγ9Vδ2	NKG2A	1.80062408946794
c5	Vγ9Vδ2	NKG2A	1.39447428396238
c5	Vγ9Vδ2	NKG2A	0.854129505934345
c5	Vγ9Vδ2	NKG2A	1.72945928627756
c5	Vγ9Vδ2	NKG2A	0.876141484334171
c5	Vγ9Vδ2	NKG2A	0.585347578815482
c5	Vγ9Vδ2	NKG2A	1.42504789171652
c5	Vγ9Vδ2	NKG2A	0.482683297709229
c5	Vγ9Vδ2	NKG2A	0.683747376901045
c5	Vγ9Vδ2	NKG2A	1.63740839839632
c5	Vγ9Vδ2	NKG2A	0.0899740672358202
c5	Vγ9Vδ2	NKG2A	0.417434360248321
c5	Vγ9Vδ2	NKG2A	0.728434972153614
c5	Vγ9Vδ2	NKG2A	0.346736487145288
c5	Vγ9Vδ2	NKG2A	1.01920507283348
c5	Vγ9Vδ2	NKG2A	0.980408917422035
c5	Vγ9Vδ2	NKG2A	1.02798799064006
c5	Vγ9Vδ2	NKG2A	0.821218892046634
c5	Vγ9Vδ2	NKG2A	0.623142635287289
c5	Vγ9Vδ2	NKG2A	0.87979028615173
c5	Vγ9Vδ2	NKG2A	0.446064473559079
c5	Vγ9Vδ2	NKG2A	1.76916410738281
c5	Vγ9Vδ2	NKG2A	0.30769194754038
c5	Vγ9Vδ2	NKG2A	0.616102435070929
c5	Vγ9Vδ2	NKG2A	0.829658095608283
c5	Vγ9Vδ2	NKG2A	1.96981347815018
c5	Vγ9Vδ2	NKG2A	0.269938458988113
c5	Vγ9Vδ2	NKG2A	0.311694767406335
c5	Vγ9Vδ2	NKG2A	0.912425573244447
c5	Vγ9Vδ2	NKG2A	1.67853626912984
c5	Vγ9Vδ2	NKG2A	0.865192248927884
c5	Vγ9Vδ2	NKG2A	0.0630386851969058
c5	Vγ9Vδ2	NKG2A	0.352872572202749
c5	Vγ9Vδ2	NKG2A	1.21700466771797
c5	Vγ9Vδ2	NKG2A	1.71730529868488
c5	Vγ9Vδ2	NKG2A	0.680990113627336
c5	Vγ9Vδ2	NKG2A	0.299818916870669
c5	Vγ9Vδ2	NKG2A	0.205955142077125
c5	Vγ9Vδ2	NKG2A	1.91530657894593
c5	Vγ9Vδ2	NKG2A	0.222369763976165
c5	Vγ9Vδ2	NKG2A	1.18337983857098
c5	Vγ9Vδ2	NKG2A	2.03772927546528
c5	Vγ9Vδ2	NKG2A	1.81584491868608
c5	Vγ9Vδ2	NKG2A	1.44337392414641
c5	Vγ9Vδ2	NKG2A	0.514584660332248
c5	Vγ9Vδ2	NKG2A	1.65801744992326
c5	Vγ9Vδ2	NKG2A	1.00467808898808
c5	Vγ9Vδ2	NKG2A	0.265807525588202
c5	Vγ9Vδ2	NKG2A	1.63674024133034
c5	Vγ9Vδ2	NKG2A	1.6331144164946
c5	Vγ9Vδ2	CD31	3.34016195132694
c5	Vγ9Vδ2	CD31	3.70754980948762
c5	Vγ9Vδ2	CD31	3.7210369028394
c5	Vγ9Vδ2	CD31	4.98334610607647
c5	Vγ9Vδ2	CD31	3.09732727613961
c5	Vγ9Vδ2	CD31	3.40400345297076
c5	Vγ9Vδ2	CD31	4.658594140879
c5	Vγ9Vδ2	CD31	4.32226526763364
c5	Vγ9Vδ2	CD31	4.91380370663136
c5	Vγ9Vδ2	CD31	3.13865217322299
c5	Vγ9Vδ2	CD31	2.65339591265728
c5	Vγ9Vδ2	CD31	4.2742925569057
c5	Vγ9Vδ2	CD31	3.63884834791806
c5	Vγ9Vδ2	CD31	4.44500156479406
c5	Vγ9Vδ2	CD31	4.24671400880096
c5	Vγ9Vδ2	CD31	4.40272858587437
c5	Vγ9Vδ2	CD31	3.11315318729786
c5	Vγ9Vδ2	CD31	4.33079666691191
c5	Vγ9Vδ2	CD31	3.29940545258054
c5	Vγ9Vδ2	CD31	4.44042166761731
c5	Vγ9Vδ2	CD31	4.3348497030727
c5	Vγ9Vδ2	CD31	4.80502305216606
c5	Vγ9Vδ2	CD31	4.08209981667286
c5	Vγ9Vδ2	CD31	3.74981930216452
c5	Vγ9Vδ2	CD31	2.94371493388142
c5	Vγ9Vδ2	CD31	3.51776568322885
c5	Vγ9Vδ2	CD31	4.03737427800403
c5	Vγ9Vδ2	CD31	4.7314379086263
c5	Vγ9Vδ2	CD31	4.99737107288453
c5	Vγ9Vδ2	CD31	3.49025081978382
c5	Vγ9Vδ2	CD31	4.36793858412496
c5	Vγ9Vδ2	CD31	3.86735190286688
c5	Vγ9Vδ2	CD31	4.80457272152355
c5	Vγ9Vδ2	CD31	4.53120800771447
c5	Vγ9Vδ2	CD31	3.63296460888435
c5	Vγ9Vδ2	CD31	3.94834144016068
c5	Vγ9Vδ2	CD31	5.17960159752444
c5	Vγ9Vδ2	CD31	3.66791928727729
c5	Vγ9Vδ2	CD31	4.17605767958434
c5	Vγ9Vδ2	CD31	3.59221807873502
c5	Vγ9Vδ2	CD31	2.92017167662185
c5	Vγ9Vδ2	CD31	3.85226790976444
c5	Vγ9Vδ2	CD31	4.54997304757522
c5	Vγ9Vδ2	CD31	4.33841810282349
c5	Vγ9Vδ2	CD31	4.87054726587039
c5	Vγ9Vδ2	CD31	3.8166503517028
c5	Vγ9Vδ2	CD31	4.48952581557939
c5	Vγ9Vδ2	CD31	4.4087419561821
c5	Vγ9Vδ2	CD31	3.30395411335877
c5	Vγ9Vδ2	CD31	1.90566792006244
c5	Vγ9Vδ2	CD31	3.45513207240371
c5	Vγ9Vδ2	CD31	4.95508929761901
c5	Vγ9Vδ2	CD31	4.1358133243976
c5	Vγ9Vδ2	CD31	2.62709322725414
c5	Vγ9Vδ2	CD31	4.1693524011889
c5	Vγ9Vδ2	CD31	4.4605464352968
c5	Vγ9Vδ2	CD31	4.3860436916314
c5	Vγ9Vδ2	CD31	4.05941567339857
c5	Vγ9Vδ2	CD31	3.21890070411528
c5	Vγ9Vδ2	CD31	4.76896604281791
c5	Vγ9Vδ2	CD31	4.27341164153121
c5	Vγ9Vδ2	CD31	4.43451466217965
c5	Vγ9Vδ2	CD31	3.49625649011269
c5	Vγ9Vδ2	CD31	3.97165256751229
c5	Vγ9Vδ2	CD31	3.39933042899772
c5	Vγ9Vδ2	CD31	4.51496847015457
c5	Vγ9Vδ2	CD31	4.28880426555348
c5	Vγ9Vδ2	CD31	3.40482959691396
c5	Vγ9Vδ2	CD31	4.78696690829985
c5	Vγ9Vδ2	CD31	3.59867995635621
c5	Vγ9Vδ2	CD31	3.40147982530144
c5	Vγ9Vδ2	CD31	4.56725873396165
c5	Vγ9Vδ2	CD31	5.04970432214274
c5	Vγ9Vδ2	CD31	3.55047815812687
c5	Vγ9Vδ2	CD31	4.42095939328556
c5	Vγ9Vδ2	CD31	4.63025242226625
c5	Vγ9Vδ2	CD31	3.16687191211115
c5	Vγ9Vδ2	CD31	5.15439692872027
c5	Vγ9Vδ2	CD31	4.42467276085494
c5	Vγ9Vδ2	CD31	3.57614943041476
c5	Vγ9Vδ2	CD31	4.49423255422412
c5	Vγ9Vδ2	CD31	4.09286590867766
c5	Vγ9Vδ2	CD31	6
c5	Vγ9Vδ2	CD31	3.67405930972569
c5	Vγ9Vδ2	CD31	3.80950664617671
c5	Vγ9Vδ2	CD31	4.73308078457106
c5	Vγ9Vδ2	CD31	4.31573901698198
c5	Vγ9Vδ2	CD31	4.52315092018792
c5	Vγ9Vδ2	CD31	3.32857297646997
c5	Vγ9Vδ2	CD31	3.42567149705535
c5	Vγ9Vδ2	CD8	2.27683557475761
c5	Vγ9Vδ2	CD8	0.997420516247534
c5	Vγ9Vδ2	CD8	1.79530611517172
c5	Vγ9Vδ2	CD8	1.58965003915449
c5	Vγ9Vδ2	CD8	2.94085371716761
c5	Vγ9Vδ2	CD8	1.39541211210482
c5	Vγ9Vδ2	CD8	1.76136486401128
c5	Vγ9Vδ2	CD8	0.202581007679726
c5	Vγ9Vδ2	CD8	1.29862380770652
c5	Vγ9Vδ2	CD8	0.486043421869921
c5	Vγ9Vδ2	CD8	2.27765964894189
c5	Vγ9Vδ2	CD8	1.30373684066111
c5	Vγ9Vδ2	CD8	2.71255752087597
c5	Vγ9Vδ2	CD8	1.21246558692831
c5	Vγ9Vδ2	CD8	0.584701657699094
c5	Vγ9Vδ2	CD8	2.24089955599115
c5	Vγ9Vδ2	CD8	0.868182635306542
c5	Vγ9Vδ2	CD8	1.67158439640961
c5	Vγ9Vδ2	CD8	2.8043085981255
c5	Vγ9Vδ2	CD8	0.502502723935504
c5	Vγ9Vδ2	CD8	2.4519929786823
c5	Vγ9Vδ2	CD8	0.962553612578045
c5	Vγ9Vδ2	CD8	1.8041769109206
c5	Vγ9Vδ2	CD8	2.01712584994703
c5	Vγ9Vδ2	CD8	2.06514655610934
c5	Vγ9Vδ2	CD8	2.54182752342018
c5	Vγ9Vδ2	CD8	0.824689723542949
c5	Vγ9Vδ2	CD8	1.55068049184194
c5	Vγ9Vδ2	CD8	0.944534766464678
c5	Vγ9Vδ2	CD8	1.435879286229
c5	Vγ9Vδ2	CD8	1.72909528042151
c5	Vγ9Vδ2	CD8	1.49290867271109
c5	Vγ9Vδ2	CD8	0.712987402874835
c5	Vγ9Vδ2	CD8	1.66147410696403
c5	Vγ9Vδ2	CD8	1.46085298461436
c5	Vγ9Vδ2	CD8	1.03877372369574
c5	Vγ9Vδ2	CD8	1.68225057643336
c5	Vγ9Vδ2	CD8	1.56766138681103
c5	Vγ9Vδ2	CD8	2.02670777879728
c5	Vγ9Vδ2	CD8	1.15336593889109
c5	Vγ9Vδ2	CD8	1.21515181916831
c5	Vγ9Vδ2	CD8	1.40381488464046
c5	Vγ9Vδ2	CD8	2.07189384719308
c5	Vγ9Vδ2	CD8	1.18778555498982
c5	Vγ9Vδ2	CD8	1.9524319651682
c5	Vγ9Vδ2	CD8	1.61324121984585
c5	Vγ9Vδ2	CD8	0.565963178611038
c5	Vγ9Vδ2	CD8	1.15164176875271
c5	Vγ9Vδ2	CD8	1.64821684674318
c5	Vγ9Vδ2	CD8	1.79063256908381
c5	Vγ9Vδ2	CD8	0.254444552631957
c5	Vγ9Vδ2	CD8	1.49570130634072
c5	Vγ9Vδ2	CD8	2.1347056428686
c5	Vγ9Vδ2	CD8	1.6050412814662
c5	Vγ9Vδ2	CD8	1.91802297493208
c5	Vγ9Vδ2	CD8	1.50677270346854
c5	Vγ9Vδ2	CD8	0.284096151912012
c5	Vγ9Vδ2	CD8	1.49477732690406
c5	Vγ9Vδ2	CD8	1.1183616911868
c5	Vγ9Vδ2	CD8	1.52921006620608
c5	Vγ9Vδ2	CD8	2.2611895395725
c5	Vγ9Vδ2	CD8	1.63085930981103
c5	Vγ9Vδ2	CD8	1.55502222796257
c5	Vγ9Vδ2	CD8	1.37507071080975
c5	Vγ9Vδ2	CD8	1.17750946277024
c5	Vγ9Vδ2	CD8	1.3589607803614
c5	Vγ9Vδ2	CD8	1.36014937075101
c5	Vγ9Vδ2	CD8	0.451766680297157
c5	Vγ9Vδ2	CD8	1.61913514053742
c5	Vγ9Vδ2	CD8	2.20131794873958
c5	Vγ9Vδ2	CD8	1.17797843549363
c5	Vγ9Vδ2	CD8	1.30203931998042
c5	Vγ9Vδ2	CD8	0.518931841356433
c5	Vγ9Vδ2	CD8	1.86830154643509
c5	Vγ9Vδ2	CD8	1.86883907733702
c5	Vγ9Vδ2	CD8	2.18876781259716
c5	Vγ9Vδ2	CD8	2.3934354865988
c5	Vγ9Vδ2	CD8	1.03817841939463
c5	Vγ9Vδ2	CD8	2.09087987469554
c5	Vγ9Vδ2	CD8	1.46896720466287
c5	Vγ9Vδ2	CD8	0.733210625032003
c5	Vγ9Vδ2	CD8	0.49613961033707
c5	Vγ9Vδ2	CD8	2.23394473274428
c5	Vγ9Vδ2	CD8	1.65269847504905
c5	Vγ9Vδ2	CD8	2.26873302071377
c5	Vγ9Vδ2	CD8	1.00770054837939
c5	Vγ9Vδ2	CD8	2.60074966363823
c5	Vγ9Vδ2	CD8	2.82481293987904
c5	Vγ9Vδ2	CD8	1.73623311862193
c5	Vγ9Vδ2	CD8	1.72226231791959
c5	Vγ9Vδ2	CD57	1.80859445683255
c5	Vγ9Vδ2	CD57	1.22526671442435
c5	Vγ9Vδ2	CD57	1.0070913837866
c5	Vγ9Vδ2	CD57	0.28507117777173
c5	Vγ9Vδ2	CD57	1.48440373242356
c5	Vγ9Vδ2	CD57	0.71892121668038
c5	Vγ9Vδ2	CD57	1.21883626579581
c5	Vγ9Vδ2	CD57	0.688663207526402
c5	Vγ9Vδ2	CD57	0.189497655413883
c5	Vγ9Vδ2	CD57	1.34417500612807
c5	Vγ9Vδ2	CD57	2.05997226082366
c5	Vγ9Vδ2	CD57	0.956281314115372
c5	Vγ9Vδ2	CD57	2.3783449445131
c5	Vγ9Vδ2	CD57	1.43038846912541
c5	Vγ9Vδ2	CD57	0.694415024052143
c5	Vγ9Vδ2	CD57	0.357485034003299
c5	Vγ9Vδ2	CD57	0.734708364897804
c5	Vγ9Vδ2	CD57	1.8795794396761
c5	Vγ9Vδ2	CD57	0.928087814401751
c5	Vγ9Vδ2	CD57	1.24039661565045
c5	Vγ9Vδ2	CD57	2.58174300256257
c5	Vγ9Vδ2	CD57	1.60525389656707
c5	Vγ9Vδ2	CD57	0.840708494557509
c5	Vγ9Vδ2	CD57	0.877028693738759
c5	Vγ9Vδ2	CD57	1.30539194398785
c5	Vγ9Vδ2	CD57	0.968673160001197
c5	Vγ9Vδ2	CD57	1.44781230111503
c5	Vγ9Vδ2	CD57	1.95481649579467
c5	Vγ9Vδ2	CD57	0.904907570764182
c5	Vγ9Vδ2	CD57	2.09287896758801
c5	Vγ9Vδ2	CD57	1.20654627701428
c5	Vγ9Vδ2	CD57	0.810258866752288
c5	Vγ9Vδ2	CD57	0.84516663930786
c5	Vγ9Vδ2	CD57	1.00225373773481
c5	Vγ9Vδ2	CD57	0.123664562867406
c5	Vγ9Vδ2	CD57	1.94197002446513
c5	Vγ9Vδ2	CD57	2.17984708270791
c5	Vγ9Vδ2	CD57	2.25068226539103
c5	Vγ9Vδ2	CD57	1.64098588849944
c5	Vγ9Vδ2	CD57	2.60965888422391
c5	Vγ9Vδ2	CD57	1.77338740221495
c5	Vγ9Vδ2	CD57	2.62487983939509
c5	Vγ9Vδ2	CD57	2.23126968494448
c5	Vγ9Vδ2	CD57	2.31308824304145
c5	Vγ9Vδ2	CD57	0.2043188357464
c5	Vγ9Vδ2	CD57	1.62969961704068
c5	Vγ9Vδ2	CD57	1.8659339962073
c5	Vγ9Vδ2	CD57	0.181002553434649
c5	Vγ9Vδ2	CD57	0.795543350824012
c5	Vγ9Vδ2	CD57	1.45501088831486
c5	Vγ9Vδ2	CD57	1.16072011756539
c5	Vγ9Vδ2	CD57	2.00510306097121
c5	Vγ9Vδ2	CD57	0.65773757687781
c5	Vγ9Vδ2	CD57	0.93105780243373
c5	Vγ9Vδ2	CD57	2.15289500273832
c5	Vγ9Vδ2	CD57	1.47915296506651
c5	Vγ9Vδ2	CD57	1.31178965640155
c5	Vγ9Vδ2	CD57	1.96573037042809
c5	Vγ9Vδ2	CD57	1.64689803354495
c5	Vγ9Vδ2	CD57	0.762891030459885
c5	Vγ9Vδ2	CD57	0.823330265140647
c5	Vγ9Vδ2	CD57	0.914085538268459
c5	Vγ9Vδ2	CD57	0.429358380946972
c5	Vγ9Vδ2	CD57	2.14668487515851
c5	Vγ9Vδ2	CD57	1.65138740372007
c5	Vγ9Vδ2	CD57	1.37491906120646
c5	Vγ9Vδ2	CD57	0.570149820846901
c5	Vγ9Vδ2	CD57	1.65814244951783
c5	Vγ9Vδ2	CD57	0.431248809497177
c5	Vγ9Vδ2	CD57	1.43719949990845
c5	Vγ9Vδ2	CD57	1.27714249991979
c5	Vγ9Vδ2	CD57	0.439800031456543
c5	Vγ9Vδ2	CD57	1.36282939868494
c5	Vγ9Vδ2	CD57	1.07308289858816
c5	Vγ9Vδ2	CD57	1.60214039867188
c5	Vγ9Vδ2	CD57	0.880693494107121
c5	Vγ9Vδ2	CD57	1.56647852629054
c5	Vγ9Vδ2	CD57	1.5618426140637
c5	Vγ9Vδ2	CD57	1.75621361848537
c5	Vγ9Vδ2	CD57	0.915735350870772
c5	Vγ9Vδ2	CD57	0.443803622033905
c5	Vγ9Vδ2	CD57	1.3151609410848
c5	Vγ9Vδ2	CD57	2.04702369877692
c5	Vγ9Vδ2	CD57	0.887517916462118
c5	Vγ9Vδ2	CD57	0.545576195930696
c5	Vγ9Vδ2	CD57	1.33142442233393
c5	Vγ9Vδ2	CD57	0.033271562219922
c5	Vγ9Vδ2	CD57	1.74364564348197
c5	Vγ9Vδ2	CD57	1.31740643529711
c5	Vγ9Vδ2	CD57	0.286442183485637
c5	Vγ9Vδ2	CD28	2.01618404034116
c5	Vγ9Vδ2	CD28	0.888912148905999
c5	Vγ9Vδ2	CD28	1.66408049351704
c5	Vγ9Vδ2	CD28	1.02714065717358
c5	Vγ9Vδ2	CD28	0.626213252739901
c5	Vγ9Vδ2	CD28	0.964825151975846
c5	Vγ9Vδ2	CD28	0.962502700776372
c5	Vγ9Vδ2	CD28	1.23961103440639
c5	Vγ9Vδ2	CD28	0.0261050399668248
c5	Vγ9Vδ2	CD28	1.14637025308106
c5	Vγ9Vδ2	CD28	0.539304790711238
c5	Vγ9Vδ2	CD28	1.79467543977579
c5	Vγ9Vδ2	CD28	1.76113307028742
c5	Vγ9Vδ2	CD28	2.13690701623559
c5	Vγ9Vδ2	CD28	0.70556118502152
c5	Vγ9Vδ2	CD28	1.27481960651855
c5	Vγ9Vδ2	CD28	1.32256874176764
c5	Vγ9Vδ2	CD28	1.24862941386236
c5	Vγ9Vδ2	CD28	1.14070789998408
c5	Vγ9Vδ2	CD28	1.96252977572812
c5	Vγ9Vδ2	CD28	0.694494218790406
c5	Vγ9Vδ2	CD28	2.37741899582643
c5	Vγ9Vδ2	CD28	1.69868206146257
c5	Vγ9Vδ2	CD28	1.05678117066444
c5	Vγ9Vδ2	CD28	1.8267625959237
c5	Vγ9Vδ2	CD28	1.74750099161912
c5	Vγ9Vδ2	CD28	2.12242179302545
c5	Vγ9Vδ2	CD28	2.47877769126589
c5	Vγ9Vδ2	CD28	1.11288061954347
c5	Vγ9Vδ2	CD28	1.1540769951629
c5	Vγ9Vδ2	CD28	1.81842538863829
c5	Vγ9Vδ2	CD28	1.58350526388675
c5	Vγ9Vδ2	CD28	1.04538953849301
c5	Vγ9Vδ2	CD28	2.05786917901805
c5	Vγ9Vδ2	CD28	0.777000335391186
c5	Vγ9Vδ2	CD28	2.21437544125235
c5	Vγ9Vδ2	CD28	2.27589372569442
c5	Vγ9Vδ2	CD28	1.46103118690007
c5	Vγ9Vδ2	CD28	1.37670279196693
c5	Vγ9Vδ2	CD28	1.45301869842455
c5	Vγ9Vδ2	CD28	1.75914805135317
c5	Vγ9Vδ2	CD28	1.0074630995691
c5	Vγ9Vδ2	CD28	0.737297943811082
c5	Vγ9Vδ2	CD28	0
c5	Vγ9Vδ2	CD28	1.17048955929921
c5	Vγ9Vδ2	CD28	2.25366910151417
c5	Vγ9Vδ2	CD28	1.61552472121403
c5	Vγ9Vδ2	CD28	2.21838944533841
c5	Vγ9Vδ2	CD28	1.62539792910234
c5	Vγ9Vδ2	CD28	0.532397613931277
c5	Vγ9Vδ2	CD28	1.41665913883556
c5	Vγ9Vδ2	CD28	1.04450997639397
c5	Vγ9Vδ2	CD28	1.74666906704525
